,Domain,Similarity to TV,Similarity to Legal,Similarity to Web
0,Web,0.23083679577031035,0.48180264596735967,0.34099915878980497
1,Web,0.25300823148314683,0.5902643248645307,0.35811991175038965
2,Web,0.24786109864610725,0.34995612509698926,0.2898633378809302
3,Web,0.314113521586541,0.6832092928219005,0.4556466960081667
4,Web,0.2673349453353127,0.5373491230070175,0.34118479627642007
5,Web,0.28305237783014925,0.42439942267125985,0.363806285438306
6,Web,0.053267735700704366,0.14434966878967867,0.09877806579877321
7,Web,0.26881892389439893,0.5170786734050659,0.30814404683665936
8,Web,0.3006593249932682,0.5590825372572265,0.38120148506297724
9,Web,0.31004457307890804,0.5986396017646818,0.317182519857486
10,Web,0.004800698274604757,0.015262220916025287,0.005587452439945395
11,Web,0.1936707679408327,0.6056744805040669,0.3214945983155102
12,Web,0.26658775212216457,0.6072669773989879,0.4655507379345652
13,Web,0.03961899989410247,0.08295825176374769,0.23540177136468027
14,Web,0.031811279878260025,0.08462602281778345,0.15028781998087648
15,Web,0.25385604483506663,0.6513273869900889,0.36457817465766096
16,Web,0.009262701954909164,0.04927964309968284,0.1861839005820915
17,Web,0.1819295052041694,0.2684665507065198,0.24668798261588068
18,Web,0.3528519189644509,0.4326415524516098,0.3686304714398141
19,Web,0.06557839488624301,0.09575308040409888,0.16264342971598125
20,Web,0.07052856888310556,0.14996437578035898,0.11680790789029893
21,Web,0.06455757376895732,0.09132156756493792,0.21268468424670725
22,Web,0.027812884255856644,0.07629086265950284,0.21955924595517304
23,Web,0.1891989942308951,0.49848470888388235,0.30713821024632615
24,Web,0.23355627116844957,0.5066029808376585,0.3961300251918585
25,Web,0.06354516928061897,0.0894585319962944,0.1603079777798423
26,Web,0.13756191350233685,0.5688211135246103,0.31218800606291675
27,Web,0.2741244979619537,0.625933131371089,0.38117401278221547
28,Web,0.22860176551645237,0.38164253244769253,0.21615341006302705
29,Web,0.264528742460334,0.6898071865016754,0.2739733420969895
30,Web,0.03490172018578595,0.0986697348350035,0.2366568277077727
31,Web,0.05436039318120267,0.09078161426320738,0.1725262351375521
32,Web,0.3620398330636676,0.45550450334768355,0.35913807324238306
33,Web,0.024651160128216474,0.135950962578932,0.08787060533044955
34,Web,0.2682854868996751,0.6498734486735315,0.4276194389566131
35,Web,0.03257653745755533,0.14103906620301693,0.14921564202065032
36,Web,0.027337537058841167,0.05423597062947087,0.08867588908741027
37,Web,0.21241880008081354,0.6434286472964176,0.27787227353164784
38,Web,0.2928044057932919,0.6371353747810844,0.39635998313651144
39,Web,0.28756177680375167,0.39822023669012097,0.28930683630954845
40,Legal,0.30835890205091326,0.7673758558818163,0.5319572843868628
41,Legal,0.22410889351905944,0.7830076348506319,0.4245175080293998
42,Legal,0.29268929256746523,0.8415501485527784,0.47358733220873256
43,Legal,0.19036878294305354,0.7790551363248497,0.3806787693587884
44,Legal,0.2351492881028606,0.7829363106732389,0.33112117292889587
45,Legal,0.228648638817107,0.8219832642939874,0.40724731103999856
46,Legal,0.22648401318669703,0.7967431517479557,0.39125010851678593
47,Legal,0.2641126836866029,0.8361558005983675,0.5813379895320048
48,Legal,0.21957205083884695,0.7331995181170723,0.4205844605000335
49,Legal,0.20527618991078,0.7727222291466326,0.4284729980599983
50,Legal,0.2819906653108692,0.8056478803956779,0.5835247688092796
51,Legal,0.2520469968440847,0.7537175757472305,0.24106343370068503
52,Legal,0.33071041088788455,0.8133392981569454,0.4764429475707617
53,Legal,0.2674263695999378,0.8094136900887385,0.49937341591640294
54,Legal,0.19627902739769748,0.7261133166361432,0.38464199999804255
55,Legal,0.22228526784742725,0.8065879393204286,0.37237212922778545
56,Legal,0.24432248183637473,0.7793938732427071,0.3990479391742766
57,Legal,0.262062688847136,0.7591085905440026,0.30352426537577476
58,Legal,0.3199828003533039,0.8079695317645326,0.4674322971067797
59,Legal,0.26259104098692554,0.7495981071919886,0.4248718195466929
60,Legal,0.2935865605346569,0.7757736425404594,0.558409833437922
61,Legal,0.22193487056032102,0.8092953506982588,0.48725806942091643
62,Legal,0.28531847371423075,0.8263421747189333,0.44235464013105663
63,Legal,0.2632334421479531,0.788117074513249,0.36382339719775664
64,Legal,0.24350691820889062,0.855887323845206,0.4149941665185799
65,Legal,0.23458840358117036,0.773614960557661,0.4707719496685995
66,Legal,0.2619767676328427,0.7966301800572405,0.48432968765888973
67,Legal,0.21936675751324156,0.7733895528008071,0.22121369834679924
68,Legal,0.23804653396991596,0.7790708542679738,0.3800754911686659
69,Legal,0.24000491068052057,0.80655328449602,0.4254833263899089
70,Legal,0.18570937585173533,0.7584699417656694,0.5236964302907555
71,Legal,0.2083026726229107,0.778676931257118,0.35124609524111705
72,Legal,0.278514573898514,0.7977919971671137,0.5141319299233001
73,Legal,0.23466604775029581,0.6563949808982917,0.31493029170738
74,Legal,0.3035965049016127,0.8110463613226644,0.4154549874866805
75,Legal,0.30527900022043497,0.8099430936701362,0.2782548573545559
76,Legal,0.1843148666442673,0.7109363252762513,0.27264308221166694
77,Legal,0.2547943435260747,0.7779585964233837,0.4399393176063871
78,Legal,0.26562471897707707,0.7113011759662687,0.4127226557761068
79,Legal,0.27031445233818546,0.8000903187731729,0.44576903127176826
80,TV,0.23018224241218993,0.3058987472708063,0.21704058827804365
81,TV,0.3111735381211495,0.20420893979305266,0.21611614805178317
82,TV,0.3711280381713771,0.18873185606740076,0.13948490207969488
83,TV,0.2902877121774434,0.257192333099015,0.18282051330966625
84,TV,0.31923823273757246,0.35002540830179163,0.19204131543760855
85,TV,0.2715276883156929,0.22535018972785242,0.2224588820729716
86,TV,0.37317882768622745,0.30265013884626635,0.22528411965501874
87,TV,0.24840175509701973,0.1314889047946682,0.09933828027421072
88,TV,0.2438042234839822,0.16585916513649934,0.16763835996991908
89,TV,0.2836342806797578,0.27352809722472415,0.2232103734151452
90,TV,0.27401632291118194,0.19658526363890752,0.21105002798116795
91,TV,0.29929674485950253,0.18835108199680936,0.24384746908414395
92,TV,0.2781607971699262,0.06756923304247078,0.11288524138139829
93,TV,0.22641312192214,0.43222107142942656,0.34538568235036055
94,TV,0.3324870323437154,0.19608507090658903,0.16818271214606834
95,TV,0.33709538410638457,0.28259749174206794,0.16867628088516365
96,TV,0.2622009909809553,0.2523705402241155,0.22023639461570324
97,TV,0.2238276731737127,0.21465764723560138,0.114290047130578
98,TV,0.1979992362171584,0.3666440401462393,0.256029739806704
99,TV,0.23290666692264086,0.19457238636484395,0.18179762056690893
100,TV,0.35954077307180793,0.2186922209933586,0.20943936311319064
101,TV,0.31176506303137,0.47692593382648935,0.2478363542876035
102,TV,0.2434155967002453,0.2722535981255449,0.25556316900328285
103,TV,0.33070549655853326,0.18287006768350003,0.16691087503584998
104,TV,0.2722876117507544,0.3274341511432802,0.31954301534986557
105,TV,0.32863611078216787,0.4267022322242616,0.2357000698129424
106,TV,0.1898961427364602,0.1779963904205772,0.12690975422274514
107,TV,0.28903963329118454,0.31073346248936096,0.26150744759504196
108,TV,0.24626391527207447,0.16267098912625091,0.08493144370919882
109,TV,0.26580599617900974,0.22672448664206857,0.236119898454608
110,TV,0.20024348453093052,0.24193021407341284,0.17450640550152385
111,TV,0.351075246203465,0.22528069856413974,0.10242825887440159
112,TV,0.19300186889632762,0.16036117412519663,0.0921495357301839
113,TV,0.14688029675431824,0.21660234581561372,0.16625140894051524
114,TV,0.2880472321160644,0.22931318407670437,0.2511067885024031
115,TV,0.22299679733675393,0.05277476383686146,0.042981727085214645
116,TV,0.3868499487033454,0.2882011857638262,0.26409316128018284
117,TV,0.2883241691398764,0.3077036784767052,0.2377695308094531
118,TV,0.25801550128928746,0.2552360126785361,0.2566108746780153
119,TV,0.2713392869614229,0.34372142046536863,0.2437706239884893
