,Domain,Similarity to TV,Similarity to Legal,Similarity to Web
0,Web,0.05457361986767917,0.03963653022734566,0.04862143254134044
1,Web,0.020798862932916964,0.019300985991326937,0.02922572231303089
2,Web,0.09358394539433548,0.0904297813339143,0.08108293913056805
3,Web,0.016446411441577925,0.027901863183247593,0.030895998117934642
4,Web,0.08942577114626936,0.06272975281182169,0.063439236474856
5,Web,0.020990923217693636,0.02318699333086281,0.09705437482634457
6,Web,0.02207797128208134,0.03612754241245894,0.03682221804938998
7,Web,0.09512633235366234,0.057349441960589664,0.07360890087268449
8,Web,0.059026286870233126,0.07498423057805818,0.0693011956518871
9,Web,0.02138735758220834,0.03128738320563901,0.04306765687864317
10,Web,0.012092525211251948,0.019961021208920474,0.028669218656707712
11,Web,0.06225380983022204,0.0686092908434381,0.06117378455597402
12,Web,0.02872260342039764,0.04513591427337911,0.10495410635658806
13,Web,0.08925191049381351,0.08425714688007327,0.07845510251356147
14,Web,0.009273617009844887,0.02292510575744727,0.06689917400657545
15,Web,0.08088038438853432,0.08644288980180945,0.10108228075516124
16,Web,0.027369143226607988,0.035964495575227656,0.05949997799176595
17,Web,0.10715131707989585,0.07008365023924716,0.08122128419111267
18,Web,0.05648261319685559,0.05486599951756264,0.05496437327161684
19,Web,0.0503757974407564,0.06755647141910145,0.07123420404373584
20,Web,0.022112370738246546,0.030385271072234675,0.11985515679031522
21,Web,0.0942525339191392,0.08250536324922965,0.09793518604546841
22,Web,0.05988189342805998,0.08480782906929243,0.06886649284252713
23,Web,0.09264683950586565,0.08234283902654362,0.05494780334293744
24,Web,0.06925278866444871,0.06535264516692034,0.07758688374668603
25,Web,0.029784072936672495,0.03412477354033738,0.06504358383040124
26,Web,0.07266673315651521,0.08054066154085694,0.0773576417028097
27,Web,0.08368768155901103,0.07612069681372291,0.09122468893806908
28,Web,0.016772390987621948,0.03134896763915116,0.04917526542205173
29,Web,0.09690295625156163,0.04895722623014118,0.05588464809306071
30,Web,0.08749536243163555,0.05813070819871722,0.08302368166617312
31,Web,0.09025563312978273,0.0648867710150115,0.07287927824647675
32,Web,0.07395990473797456,0.05431638180244093,0.06368009333419841
33,Web,0.07513437644080813,0.03577580244952112,0.0718770749904449
34,Web,0.12278372846350646,0.07764720678740687,0.11852820887486801
35,Web,0.02065654801221859,0.0348755961970632,0.07346351899771579
36,Web,0.06389017400460886,0.05896134228856871,0.07767876805048039
37,Web,0.07444048181265822,0.06384238964743702,0.0757481164228448
38,Web,0.07331646209640767,0.06552216843248923,0.06325307776631445
39,Web,0.07120861588906614,0.06064503112255097,0.07057887582298408
40,Legal,0.03950946006140757,0.24491852978266898,0.06432022896016848
41,Legal,0.047007064916698545,0.22328780260106917,0.0630881661236055
42,Legal,0.042347326590483195,0.21250595256313928,0.0574770782003209
43,Legal,0.05114121715149815,0.21403982992067178,0.0738503025259905
44,Legal,0.05198864421466176,0.19190824806390916,0.06865528315524094
45,Legal,0.040847278334274054,0.14653482757985367,0.0634107098707726
46,Legal,0.021695067043300622,0.13291304131672335,0.03648963703363122
47,Legal,0.02858923420484758,0.16909683577876478,0.043075024859464524
48,Legal,0.02812636100299514,0.1552088299654749,0.037697024557894254
49,Legal,0.04603245544971461,0.16898650579804347,0.05543632983400691
50,Legal,0.058969769236299374,0.26035910290447195,0.06527171543005654
51,Legal,0.036166521362253734,0.17468973447424851,0.05466243825142365
52,Legal,0.03619521239274599,0.18744135642091636,0.057248224122198835
53,Legal,0.02272345404175281,0.17332493973945143,0.029254874046262768
54,Legal,0.022432426198657762,0.14026528245480718,0.03089914436241157
55,Legal,0.055936580434324146,0.32952952059041524,0.061733752521305696
56,Legal,0.05681679843778895,0.19831703044571544,0.06871174626764238
57,Legal,0.03399348211187242,0.18163691963330444,0.04807652274260623
58,Legal,0.04611619808234233,0.1788148852558524,0.05660590499784549
59,Legal,0.06032251963180165,0.21053698317060981,0.06519828937066924
60,Legal,0.03866079987832772,0.1770146600807178,0.054823403341439536
61,Legal,0.04034303839951891,0.20924503798987087,0.061386179494730575
62,Legal,0.0669701790579416,0.2182593043782234,0.07334101502825921
63,Legal,0.047870640088413845,0.19214278196985946,0.06665373622193546
64,Legal,0.04814501415787466,0.22149611875662298,0.0747268823743105
65,Legal,0.02873042214776158,0.1417771876550273,0.041214310926633434
66,Legal,0.017310839601338456,0.0975459520531206,0.0324713543197745
67,Legal,0.03774294882349476,0.2089550545390082,0.0501389763574831
68,Legal,0.03715101867951936,0.19110191537768267,0.05294180428102117
69,Legal,0.036881118850005216,0.18308169237626976,0.04727812674155607
70,Legal,0.043568615722942794,0.18396881913777705,0.05832548588523319
71,Legal,0.04786382254456632,0.17005862500059488,0.07681666996430042
72,Legal,0.021482904353375142,0.11617368752684125,0.023568114465214837
73,Legal,0.05044721543939451,0.1559137551358635,0.061992147834620225
