,Domain,Similarity to TV,Similarity to Legal,Similarity to Web
0,Web,0.17232440134775961,0.21423360565073274,0.2571281178941341
1,Web,0.1524110159846216,0.19800489664110799,0.2681948917154766
2,Web,0.0884054811120844,0.17238612036818804,0.15354429028136682
3,Web,0.13486936988904397,0.24294541136470654,0.18522511237808198
4,Web,0.12313132845127835,0.1973575187984304,0.22319166271689045
5,Web,0.17283720571328984,0.18922442745276724,0.17631253078891437
6,Web,0.1422982303898574,0.23655113997621266,0.2089269147302173
7,Web,0.12790330875792388,0.14350210479964862,0.12982668815099413
8,Web,0.11418390816976295,0.1589086462810944,0.1409104965880882
9,Web,0.11172919288073802,0.1634450527907387,0.1798290560000237
10,Web,0.14949375244359134,0.24324751047718057,0.24621437462683718
11,Web,0.035797812352685414,0.012209074724053078,0.021903433125255882
12,Web,0.06114036281363986,0.21988247629258018,0.15464791586673612
13,Web,0.14526974946258184,0.15240781567881154,0.13930208091929255
14,Web,0.14486285699296333,0.21570281896963564,0.21632319882905
15,Web,0.14305012274478404,0.16713170920570927,0.14865293740053104
16,Web,0.1720595278764106,0.2078762518849083,0.20016040429679732
17,Web,0.14013703335344035,0.1944734945302106,0.20572707153072015
18,Web,0.16608620612784347,0.2597263357014715,0.21008651434386505
19,Web,0.1183912639897819,0.14993465379793183,0.1458887548667114
20,Web,0.13431859700127688,0.2460632524701655,0.21575997905133965
21,Web,0.20249291119924412,0.23711276444182233,0.2107841093901805
22,Web,0.20022020835444326,0.24815671739768957,0.2612859916429809
23,Web,0.18241484235908806,0.3207376021103404,0.2903941569591068
24,Web,0.0699976153386004,0.19584925468354925,0.13610518045459408
25,Web,0.057704624203783805,0.08218018604502195,0.06806841165178903
26,Web,0.03492462683051901,0.10926161890673543,0.10294233839052773
27,Web,0.10241051175323915,0.19774133547626713,0.20029343912873604
28,Web,0.09155539280048107,0.24333389032513578,0.20782088601786114
29,Web,0.16417752756546158,0.2035622968640281,0.19904714318715025
30,Web,0.0640346072817587,0.11303046435448261,0.11450039909387488
31,Web,0.16961951164989114,0.31382512968379783,0.2537344822277165
32,Web,0.1257707301283997,0.2013216187132536,0.18961972214689304
33,Web,0.09675264152406624,0.11929606359721594,0.1381700438124139
34,Web,0.044674208471247145,0.0762419003640669,0.09131624377775624
35,Web,0.1057410131785621,0.1897767259633889,0.16845630835182973
36,Web,0.08144230567434026,0.15598990011276279,0.10686504652493978
37,Web,0.12690990365854143,0.24901753994313033,0.2180062795119933
38,Web,0.1841762087192867,0.21884509564318905,0.16009318478742468
39,Web,0.1125044996269388,0.210686125456001,0.19007555985070196
40,Legal,0.09413486843816865,0.5011816652551101,0.17234652055594024
41,Legal,0.14595056353490107,0.5106525392765034,0.19849443771444833
42,Legal,0.0908736532229139,0.37140736238223526,0.12876284498825952
43,Legal,0.1554791660980103,0.524339121772181,0.20774618735090802
44,Legal,0.1640561577328846,0.4401000236679716,0.23555145457011095
45,Legal,0.16000479653803829,0.4525032763398066,0.22204439015847904
46,Legal,0.16042045656500775,0.37552323972635926,0.211733474398443
47,Legal,0.1607097306801965,0.3997502217923442,0.22107453306636876
48,Legal,0.13047735733299742,0.4012736799673604,0.22209446007751352
49,Legal,0.13070039483438484,0.5228801691418853,0.13883444218777813
50,Legal,0.1306522246700098,0.45471999987151007,0.2196729455570519
51,Legal,0.08148514831530335,0.37836349895481675,0.20900248780551417
52,Legal,0.12470368196380441,0.4095506860985908,0.2166935868754957
53,Legal,0.11632734421247289,0.35632745777728864,0.13993484927263405
54,Legal,0.1856347990576905,0.46441822613762584,0.23256859149554204
55,Legal,0.09708267046555599,0.4035022366942119,0.13943845002610933
56,Legal,0.17246479971488754,0.42724309220456025,0.2541042952980483
57,Legal,0.11822025803668998,0.4600198388480635,0.19167483016883607
58,Legal,0.17793736398759283,0.45777783692190416,0.3790681998660467
59,Legal,0.16523570128768728,0.36254960714544743,0.25657776692164996
60,Legal,0.12118495467289321,0.39535284745699084,0.16406038588677446
61,Legal,0.05106945418611717,0.5240063984268207,0.13317685773340945
62,Legal,0.06017051364262832,0.44295420078698894,0.10798665372483936
63,Legal,0.06922896153691685,0.48003161331668487,0.16697609422050513
64,Legal,0.07931369101026688,0.5031114160647081,0.20446019021393025
65,Legal,0.06466590697073818,0.3649935056769552,0.129938263200546
66,Legal,0.11654147154946812,0.4421363358068934,0.1806250464382683
67,Legal,0.11486995774630548,0.44187727183920744,0.17851179664079125
68,Legal,0.0882478857493366,0.47357052280391193,0.13763089172028908
69,Legal,0.03026679212304193,0.37395490059318476,0.07662540946809678
70,Legal,0.04935029273048963,0.2998337065950337,0.06922336763639601
71,Legal,0.1007274307324388,0.4134706893013583,0.17875636346884827
72,Legal,0.13151863107246226,0.43004007622284457,0.20558108933950164
