,Domain,Similarity to TV,Similarity to Legal,Similarity to Web
0,Web,0.1382283707392706,0.2893488422015079,0.2208203004199989
1,Web,0.14205330787007703,0.37354395592183504,0.2916027309967243
2,Web,0.28501978488348334,0.35990755548618014,0.34601266106646567
3,Web,0.1843860196254163,0.3526801424137353,0.2686644100851974
4,Web,0.15160967921892807,0.31976831106555237,0.2988864478590647
5,Web,0.21283245418283783,0.4227247692622472,0.36496053108598786
6,Web,0.3023736010899981,0.34959300557363654,0.3623949648236436
7,Web,0.08774243533328487,0.3330237356875575,0.2583216487487257
8,Web,0.19153094759713002,0.34967782127842306,0.28869672661156864
9,Web,0.26471561954035494,0.35122740520699064,0.3377390796793914
10,Web,0.13595153707648305,0.3931742204799055,0.2547924032992244
11,Web,0.2806414369044474,0.4440552485369236,0.35694577112413356
12,Web,0.17972624906958584,0.2329898745223597,0.2735658329707948
13,Web,0.34829805748359083,0.3379267889426124,0.28557613973465945
14,Web,0.14418125252722386,0.37571402731305914,0.27444529331413364
15,Web,0.14627514908038913,0.4992143609075635,0.3860675283670609
16,Web,0.21783104265245976,0.37743925053550187,0.2578138222542748
17,Web,0.21418747571740632,0.2924888796778331,0.24598815596704324
18,Web,0.16823808095240353,0.3118737799812702,0.31723286327174754
19,Web,0.16211944271410522,0.39952488966509836,0.20868418068918437
20,Web,0.21780597342587954,0.3540331655271398,0.2888023334659456
21,Web,0.10181101660622578,0.4642303834746908,0.27052361574505907
22,Web,0.09749865592338876,0.3161327543577416,0.22544230239582289
23,Web,0.1135803060733194,0.2949334860978914,0.20834621513688778
24,Web,0.18165759442191368,0.4123540511097681,0.33010060905125893
25,Web,0.2589480692959067,0.4704245065318607,0.4612640741068195
26,Web,0.24128913629306167,0.4062388057553409,0.3667885405806921
27,Web,0.06870183608661345,0.25513640918155595,0.2271408117597026
28,Web,0.2012776152962815,0.39286089072760794,0.3397489173820066
29,Web,0.1837966231946911,0.4111785326539759,0.33893681522521685
30,Web,0.16097298481361996,0.41450594471549984,0.3004364014066753
31,Web,0.18207855582371718,0.3802698853999615,0.32953393677740994
32,Web,0.1981429784141979,0.3475391989496094,0.31590053793289125
