,Domain,Similarity to TV,Similarity to Legal,Similarity to Web
0,Web,0.09193729728674518,0.0525020800335092,0.0886350403405741
1,Web,0.043600627608811914,0.04662210692783743,0.06155961956558491
2,Web,0.04066604832032751,0.05173055774828113,0.07237784109726234
3,Web,0.054349089904909734,0.0590501574135307,0.06296389527991916
4,Web,0.055008515485200735,0.0557326992687723,0.07748161642869568
5,Web,0.06989196696846352,0.05984975516739046,0.08124672295465143
6,Web,0.07601766261346313,0.08240967106960406,0.09025818725164074
7,Web,0.0555797183257659,0.0758987869549588,0.08123898627295849
8,Web,0.02628729296155304,0.04548512889222241,0.04244046945757014
9,Web,0.06341628727576212,0.05379272456172131,0.08289679777235333
10,Web,0.06596862856470738,0.04526219201056112,0.0550215632440191
11,Web,0.053042003201945395,0.08146766379106038,0.07721837396823276
12,Web,0.046936565333349466,0.05505925052202602,0.06309143561931319
13,Web,0.06373728630859822,0.08454114781226188,0.08524980134734308
14,Web,0.0703213871709536,0.06734036750672326,0.08079375009622172
15,Web,0.054869109869170554,0.06236649427569747,0.06470637798290677
16,Web,0.046400128689530244,0.05348676576102216,0.05407020999981534
17,Web,0.04236702517403822,0.0659619296364576,0.07598054407550031
18,Web,0.051845716314757484,0.03991058884601155,0.053527250362560744
19,Web,0.06428195729552197,0.06152443875705292,0.07780460965730325
20,Web,0.08906252935089584,0.07226175944898082,0.09868460798051368
21,Web,0.050636193749632054,0.05443150640960037,0.06449357042704665
22,Web,0.06362509752206139,0.05862253553253023,0.07846947236911463
23,Web,0.05974225436446802,0.0806002792104388,0.07373945202905363
24,Web,0.06325756167536434,0.06269146405473165,0.0788699851626933
25,Web,0.066457220243789,0.06416960234996104,0.08500493586988946
26,Web,0.058102914041429296,0.06509184442775551,0.08540507511214665
27,Web,0.07864623940374522,0.06374023813980845,0.08748997562440386
28,Web,0.04324883058167011,0.05459684208746235,0.06439380916621137
29,Web,0.06333029809543281,0.060630159710535224,0.07616319533788966
30,Web,0.05102505481585453,0.05459136161724627,0.05815231509520817
31,Web,0.056894245399202625,0.06258151371578505,0.07163684404104378
32,Web,0.061471076336511735,0.04861202735599986,0.07209832946764065
33,Web,0.06682289408376499,0.07455289476409661,0.09184868122251635
34,Web,0.07074474499804254,0.05821143129169091,0.08108592120667674
35,Web,0.044491037880290636,0.0635424208879175,0.0685405266258595
36,Web,0.04820922205082793,0.06509111734507847,0.08116823430633965
37,Web,0.048340280707629815,0.07445131872387871,0.08893541595740058
38,Web,0.06532817640856728,0.049331036085932575,0.06141451873589413
39,Web,0.03660360435099083,0.07320443244820966,0.07015198907571252
40,Legal,0.046155658914281375,0.1506615726555298,0.061921973096018004
41,Legal,0.025306139874769838,0.15645522864306097,0.04845384153024763
42,Legal,0.02553204000213972,0.13436262460833587,0.04923384282581265
43,Legal,0.033884994466326104,0.16874857026202136,0.07024251136203802
44,Legal,0.029772202065367216,0.13618828345164158,0.05286793267228303
45,Legal,0.01075941473165565,0.08596247784867288,0.021379016609607882
46,Legal,0.045488380914071945,0.15475946713479394,0.06839383199397261
47,Legal,0.038091890221093466,0.16935294457351827,0.05697374474397402
48,Legal,0.04791836979798422,0.21650394186844127,0.060642862420515364
49,Legal,0.0227315899909206,0.12046270675862587,0.05548266622967705
50,Legal,0.045303729538023405,0.37269009798481034,0.08082600318566263
51,Legal,0.0423709685563404,0.18066411323649262,0.06783378940134516
52,Legal,0.03156517381023342,0.14533810415783702,0.06188747864149474
53,Legal,0.039704928182232334,0.1928960204995249,0.07047221973326696
54,Legal,0.05356809305569819,0.19459940713716486,0.07221122207525413
55,Legal,0.055901124847544184,0.20101515562472755,0.08382250833265185
56,Legal,0.02186133265508714,0.12611219898212353,0.03498460260670761
57,Legal,0.04896267017594673,0.19679797069141133,0.07339280579625743
58,Legal,0.04017391753403181,0.16413947316459315,0.06932995489530196
59,Legal,0.02231251174413563,0.16139453441631582,0.05038708944556423
60,Legal,0.014570015376687104,0.11019947913159403,0.02636666105520128
61,Legal,0.024406126614065927,0.16254667616660326,0.050293939512065136
62,Legal,0.04525755170809315,0.12858816578242688,0.06844169862114977
63,Legal,0.04020211292307792,0.2766191059278008,0.07253715399915316
64,Legal,0.036402408101715106,0.17703135482817994,0.06444601085115795
65,Legal,0.03483111156141453,0.18248408348577214,0.05641498260178115
66,Legal,0.023073649872198624,0.12018294815415756,0.03959613364110979
67,Legal,0.02233742991220652,0.13156927130471704,0.04966718271978609
68,Legal,0.04837833918327703,0.19902153640642845,0.07006373709718763
69,Legal,0.0446645559227007,0.16491177963270753,0.07047419362964227
70,Legal,0.029978584215089105,0.19434494825348148,0.058142434059238066
71,Legal,0.044617540732792504,0.19839213613772178,0.061128295290081944
72,Legal,0.037345527591435515,0.18244991636973032,0.06964459024196072
73,Legal,0.02761005181947595,0.1555104934226717,0.05592782375532198
74,Legal,0.03422407184116907,0.19042530563940893,0.059864731954586095
75,Legal,0.047015066756764104,0.2589538839088784,0.06478946366126662
76,Legal,0.03757440907931085,0.2083007669039402,0.06028165347345086
77,Legal,0.03310018019038204,0.17638648250967143,0.06477273178812051
78,Legal,0.012348035828712097,0.10966301598443025,0.02737262320227667
79,Legal,0.04230311245296179,0.16471885206702863,0.06927955921398096
80,TV,0.08470268759155648,0.0141533576968626,0.04437273413553615
81,TV,0.08021001776251034,0.03250018353238886,0.055786495437272376
82,TV,0.07844405401212874,0.030559898375551953,0.040110688032184386
83,TV,0.07321493222484157,0.030816961266587596,0.04944721099450533
84,TV,0.075365926708359,0.02267544349341546,0.03984598029062156
85,TV,0.0875745311367186,0.027068834516419237,0.052211210762422376
86,TV,0.07266830845990069,0.021344664681368274,0.03728459043770658
87,TV,0.10350377435309166,0.027322061478625863,0.06233534282968152
88,TV,0.09730874533164484,0.03235326398201795,0.063520441866953
89,TV,0.1013419046260455,0.05074653951327614,0.0625596209235252
90,TV,0.10074323698654149,0.03901286380501408,0.07601311321090101
